TIPO;NUMERO;DATA;PRECO;QTDE;LOCAL_ENTREGA;DESCRICAO_SITUACAO;CAM;PI;NOME_COLOQUIAL;PROCESSO_AIP
EO;219069;20/02/2020;86643,5;2;BAHIA-BA ;Parcialmente Atendida;B002;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
EO;219074;20/02/2020;86643,5;3;MATO-GROSSO DO SUL - MS;Parcialmente Atendida;B006;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
EO;219072;20/02/2020;86643,5;2;PARÁ-PA  ;Parcialmente Atendida;B004;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
EO;219070;20/02/2020;86643,5;2;RIO GRANDE DO NORTE-RN  ;Parcialmente Atendida;B003;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
EO;219076;20/02/2020;86643,5;2;SÃO PAULO - SP;Parcialmente Atendida;B008;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
EO;211981;10/01/2020;92634;15;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1300081;01/12/2020;86000;1;RIO DE JANEIRO - RJ;Atendido;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1297745;11/08/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1297663;05/08/2020;86000;2;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1300776;10/12/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1300777;10/12/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1300012;19/11/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1298987;09/10/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1300079;01/12/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1300080;01/12/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1298211;28/08/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1298212;28/08/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1297758;18/08/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1298213;28/08/2020;86000;1;RIO DE JANEIRO - RJ;Atendido;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1299031;06/10/2020;86000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1299471;29/10/2020;86000;1;BAHIA - BA;Com Ordem de Compra;B002;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1304804;16/06/2021;86000;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1295549;24/06/2020;92634;2;PARÁ-PA  ;Com Ordem de Compra;B004;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1299080;22/10/2020;86000;1;MATO-GROSSO DO SUL - MS;Com Ordem de Compra;B006;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1300224;24/11/2020;86000;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
PO;1304772;14/06/2021;86000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
EO;243143;16/09/2021;86000;3;AMAZONAS-AM;Agregada ao Processo;B009;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;243136;16/09/2021;86000;3;BAHIA-BA ;Agregada ao Processo;B002;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;243141;16/09/2021;86000;3;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;243140;16/09/2021;86000;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;243138;16/09/2021;86000;3;PARÁ-PA  ;Agregada ao Processo;B004;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;243137;16/09/2021;86000;3;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;243139;16/09/2021;86000;3;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;243142;16/09/2021;86000;3;SÃO PAULO - SP;Agregada ao Processo;B008;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;243135;16/09/2021;86000;8;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;120/2021 - 21/09/2021
EO;257926;25/03/2022;86000;3;AMAZONAS-AM;Agregada ao Processo;B009;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;257919;25/03/2022;86000;3;BAHIA-BA ;Agregada ao Processo;B002;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;257924;25/03/2022;86000;3;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;257923;25/03/2022;86000;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;257921;25/03/2022;86000;3;PARÁ-PA  ;Agregada ao Processo;B004;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;257920;25/03/2022;86000;3;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;257922;25/03/2022;86000;3;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;257918;25/03/2022;86000;8;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;257925;25/03/2022;86000;3;SÃO PAULO - SP;Parcialmente Atendida;B008;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
PO;1341347;25/04/2023;155000;1;SÃO PAULO - SP;Aguardando OC;B008;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;154/2022 - 20/09/2022
EO;272205;10/08/2023;155000;3;AMAZONAS-AM;Agregada ao Processo;B009;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;272198;10/08/2023;155000;3;BAHIA-BA ;Agregada ao Processo;B002;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;272202;10/08/2023;155000;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;272199;10/08/2023;155000;3;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;272204;10/08/2023;155000;3;SÃO PAULO - SP;Agregada ao Processo;B008;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;272203;10/08/2023;155000;3;DISTRITO FEDERAL-DF;Parcialmente Atendida;B007;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;272200;10/08/2023;155000;3;PARÁ-PA  ;Parcialmente Atendida;B004;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;272201;10/08/2023;155000;3;RIO GRANDE DO SUL-RS ;Parcialmente Atendida;B005;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;272196;10/08/2023;155000;8;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
PO;1364650;25/07/2024;148000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
PO;1372726;04/12/2024;148000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
PO;1368719;06/09/2024;148000;2;PARÁ-PA  ;Com Ordem de Compra;B004;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
PO;1359629;22/05/2024;155000;1;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
PO;1373704;27/12/2024;148000;2;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;173/2023 - 07/12/2023
EO;228962;14/12/2020;86000;1;AMAZONAS-AM;Agregada ao Processo;B009;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;228955;14/12/2020;86000;1;BAHIA-BA ;Agregada ao Processo;B002;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;228960;14/12/2020;86000;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;228959;14/12/2020;86000;2;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;228957;14/12/2020;86000;1;PARÁ-PA  ;Agregada ao Processo;B004;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;228956;14/12/2020;86000;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;228958;14/12/2020;86000;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;228961;14/12/2020;86000;1;SÃO PAULO - SP;Agregada ao Processo;B008;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;228954;14/12/2020;86000;8;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;95/2021 - 24/05/2021
EO;258779;04/05/2022;237500;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;120/2022 - 24/05/2022
EO;269644;05/06/2023;333800;4;AMAZONAS-AM;Agregada ao Processo;B009;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;269637;05/06/2023;333800;4;BAHIA-BA ;Agregada ao Processo;B002;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;269641;05/06/2023;333800;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;269640;05/06/2023;333800;5;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;269642;05/06/2023;333800;6;DISTRITO FEDERAL-DF  ;Parcialmente Atendida;B007;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;269639;05/06/2023;333800;6;PARÁ-PA  ;Parcialmente Atendida;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;269638;05/06/2023;333800;5;RIO GRANDE DO NORTE-RN  ;Parcialmente Atendida;B003;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;269643;05/06/2023;333800;4;SÃO PAULO - SP;Parcialmente Atendida;B008;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;269636;05/06/2023;333800;12;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1353331;11/12/2023;340000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1369045;18/09/2024;340000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1369375;25/09/2024;340000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1349585;11/10/2023;333800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1364256;16/07/2024;340000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1357499;02/04/2024;340000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1369116;23/09/2024;340000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1360319;17/05/2024;340000;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1352967;07/12/2023;340000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1352970;07/12/2023;340000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1353772;21/12/2023;340000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1352975;07/12/2023;340000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1353957;11/01/2024;340000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1362539;21/06/2024;340000;1;DISTRITO FEDERAL - DF;Aguardando OC;B007;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1353859;11/01/2024;340000;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
PO;1362261;18/06/2024;340000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;146/2023 - 22/06/2023
EO;244268;05/11/2021;237500;2;AMAZONAS-AM;Agregada ao Processo;B009;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;244220;05/11/2021;237500;1;BAHIA-BA ;Agregada ao Processo;B002;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;244265;05/11/2021;237500;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;244221;05/11/2021;237500;3;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;244266;05/11/2021;237500;5;DISTRITO FEDERAL-DF  ;Parcialmente Atendida;B007;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;244222;05/11/2021;237500;3;PARÁ-PA  ;Parcialmente Atendida;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;244223;05/11/2021;237500;1;RIO GRANDE DO SUL-RS ;Parcialmente Atendida;B005;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;244267;05/11/2021;237500;2;SÃO PAULO - SP;Parcialmente Atendida;B008;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;244219;05/11/2021;237500;19;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1333233;10/02/2023;333800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1328916;08/11/2022;333800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1344587;04/07/2023;333800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1329553;25/11/2022;333800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1326194;20/09/2022;333800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1330217;01/12/2022;333800;1;PARÁ-PA  ;Com Ordem de Compra;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1331233;20/12/2022;333800;1;PARÁ-PA  ;Com Ordem de Compra;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1331235;20/12/2022;333800;1;PARÁ-PA  ;Com Ordem de Compra;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1332634;01/02/2023;333800;1;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1328957;09/11/2022;333800;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
PO;1339269;27/03/2023;333800;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;166/2021 - 01/08/2022
EO;228953;14/12/2020;147340;1;AMAZONAS-AM;Agregada ao Processo;B009;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
EO;228946;14/12/2020;147340;1;BAHIA-BA ;Agregada ao Processo;B002;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
EO;228951;14/12/2020;147340;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
EO;228950;14/12/2020;147340;5;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
EO;228947;14/12/2020;147340;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
EO;228949;14/12/2020;147340;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
EO;228952;14/12/2020;147340;3;SÃO PAULO - SP;Agregada ao Processo;B008;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
EO;228948;14/12/2020;147340;1;PARÁ-PA  ;Parcialmente Atendida;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
PO;1307657;10/09/2021;237500;1;PARÁ-PA  ;Aguardando OC;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;37/2021 - 04/02/2021
EO;211862;10/01/2020;151800;2;BAHIA-BA ;Agregada ao Processo;B002;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
EO;211867;10/01/2020;151800;3;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
EO;211863;10/01/2020;151800;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
EO;211865;10/01/2020;151800;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
EO;211869;10/01/2020;151800;1;AMAZONAS-AM;Parcialmente Atendida;B009;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
EO;211866;04/03/2020;151800;9;MATO-GROSSO DO SUL - MS;Parcialmente Atendida;B006;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
EO;211864;10/01/2020;151800;2;PARÁ-PA  ;Parcialmente Atendida;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
EO;211868;10/01/2020;151800;6;SÃO PAULO - SP;Parcialmente Atendida;B008;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
EO;211861;10/01/2020;151800;15;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1296519;09/07/2020;174400;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1296086;02/07/2020;174400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1297887;17/08/2020;174400;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1295551;24/06/2020;174400;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1294763;01/06/2020;174400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1299513;04/11/2020;147340;2;RIO DE JANEIRO - RJ;Aguardando OC;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1300008;19/11/2020;147340;2;RIO DE JANEIRO - RJ;Aguardando OC;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1299474;29/10/2020;147340;1;PARÁ-PA  ;Aguardando OC;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1298824;11/11/2020;147340;1;PARÁ-PA  ;Aguardando OC;B004;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1299711;09/11/2020;147340;2;MATO-GROSSO DO SUL - MS;Aguardando OC;B006;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1297893;17/08/2020;174400;2;SÃO PAULO - SP;Aguardando OC;B008;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1300138;23/11/2020;147340;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1296169;02/07/2020;174400;1;AMAZONAS - AM;Aguardando OC;B009;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;54/2020 - 05/03/2020
PO;1291881;13/03/2020;151800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;67/2018 - 18/05/2018
EO;228945;14/12/2020;147340;8;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;95/2021 - 24/05/2021
PO;1306154;19/07/2021;225400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;95/2021 - 24/05/2021
PO;1306369;23/07/2021;237500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;95/2021 - 24/05/2021
PO;1308173;23/09/2021;237500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;95/2021 - 24/05/2021
PO;1302611;19/07/2021;181911,2;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190020363;CAMIONETA TRANSPORTE PASSAGEIROS;95/2021 - 24/05/2021
